1.197470904107331480e+00,-1.790627788270581777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.755102150648957693e-01,2.199541322731647652e-01
-7.006736999802918309e-01,5.991785844469291744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.859025948229381942e-01,9.825681784172020095e-01
1.329874327377506660e+00,1.318877909743838006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.864203704029339548e-01,1.642402290979240731e-01
2.977000388083602900e+00,2.470383830758792865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.743138786397883944e-01,9.846901399493919183e-01
1.343805851891094472e+00,1.203976779865581076e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.879596737421251218e-01,1.547116125549524990e-01
-1.310244881498310754e+00,5.830316001255254899e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943775364098727643e-01,9.809267930580898298e-01
4.201111591364727893e-01,-5.592055487168323680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.856281295351062566e-01,1.689295423220221748e-01
-1.925522780782802146e+00,-1.782595314443100820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.801857704907305235e-01,1.980804264118314895e-01
1.743313785866994703e+00,8.185326834387135486e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.745681505907057840e-01,2.240913203455490721e-01
-1.124501632453949629e+00,1.533153021371397973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.272116062745826781e-01,5.618905217608007874e-01
1.335790707647370734e+00,1.263742143191223244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.860928357260965171e-01,1.661954251165342344e-01
8.193553045587572692e-01,-4.414773240670759602e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.829960334551671730e-01,1.836267905601139117e-01
-1.676001432707106886e+00,-1.483978865203766095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347746304338293732e-01,9.720498304637776865e-01
