2.573751599773891119e+00,1.276325042011734467e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.980166228655810157e-01,6.295093711757283883e-02
2.839280794671357633e+00,1.266920845585172151e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.959502112204631219e-01,8.990648903118690638e-02
2.794672431398008694e+00,1.163332380660589083e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.914137689020980915e-01,1.307621460183997497e-01
2.681559489718214451e+00,1.353144379892040172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.992626312288781509e-01,3.839523185942602529e-02
2.713215560397734372e+00,1.288652325293047740e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.971723675256112251e-01,7.514831630427466769e-02
2.720122223732138078e+00,1.251713329586501944e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.866146200812254685e-01,1.630692841769382784e-01
2.628507489773520778e+00,1.307599695016996577e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.939037912630094285e-01,1.102508671758010012e-01
2.661986250635950846e+00,1.283441271057558231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.936542663029254152e-01,1.124775491286817697e-01
2.801691135402554877e+00,1.388200191558267349e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.985686843607867180e-01,5.348441468285449613e-02
2.696972193807207319e+00,1.223895609655255123e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.998648724238714536e-01,1.643888356292225184e-02
4.557992609422065744e-01,-1.195833977902142298e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.188383367184992906e-01,-9.929136164470605541e-01
2.756001970260290257e+00,1.341958346945728797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.981451817856008546e-01,6.087853544715009224e-02
2.672181379130878387e+00,1.391899665802952768e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,9.992435787858930940e-01,-3.888791914156222024e-02
2.719589607440206169e+00,1.259677833387711887e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.960414353905687745e-01,8.889015122664219171e-02
5.654956932900913058e-01,-1.263205251454748268e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.230325721529886979e-01,-9.924026331028246162e-01
2.690719176943001223e+00,1.256714209409138583e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.910238641036913654e-01,1.336850806073301701e-01
2.789106536172900608e+00,1.296195263535982356e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.973323073551055851e-01,7.299499096336163617e-02
2.722597857641096297e+00,1.295249866136894745e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,9.986444329932715469e-01,-5.205090250463560025e-02
5.676811081855792640e-01,-1.295709324418095498e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,9.741995125576000114e-02,-9.952433637544765288e-01
2.845389546738188447e+00,1.318521781947843863e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.894472390018707042e-01,1.448936203963963887e-01
2.677279307488994231e+00,1.264555628704032486e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.987103782702527743e-01,5.076987625835514828e-02
7.241242956556843691e-01,-1.023266101260821292e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,7.905047773533965816e-02,-9.968706144579719819e-01
2.586149788613682166e+00,1.231890834259018019e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.923455951391977337e-01,1.234917803249735713e-01
2.889206695962545091e+00,1.144565922595462082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879883406370287835e-01,1.545284399885355209e-01
2.910121344518559194e+00,1.295990491516310517e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.965682958387102053e-01,8.277458383543249976e-02
2.813870798930100836e+00,1.385818525145586122e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.993807723763405981e-01,3.518624453488615467e-02
2.687027482040459159e+00,1.345145384638270603e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.912353874980668333e-01,1.321075568298696046e-01
2.604230966709073503e+00,1.376760560819991097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.948819196135365583e-01,1.010443765188571708e-01
2.799972780109240666e+00,1.384008840646464122e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.976830907609528509e-01,6.803271573053960852e-02
2.748968326641159088e+00,1.304093248567672614e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.949304974177978211e-01,1.005649308057903202e-01
2.734181116476943618e+00,1.315113837194313184e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.979408401256754102e-01,6.414109142555338150e-02
-1.614955541330571620e+00,-1.249397295153678478e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,7.649499378584753706e-02,-9.970699654115067201e-01
2.699152528324603839e+00,1.270970571955072792e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.877429766054584004e-01,1.560891161054759613e-01
2.788311223579403197e+00,1.521442280000647296e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.972657285409599615e-01,7.389903028909293459e-02
2.935671741284230141e+00,1.190325669379280082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.902751793508473011e-01,1.391224969645356302e-01
2.787456262124294870e+00,1.209577666311068223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.970217831895296090e-01,7.712045024227121015e-02
2.739055089794554476e+00,1.295717303623729721e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.998400437703156562e-01,1.788538155515031342e-02
2.666490835229279988e+00,1.326380811134753701e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.998940166458596401e-01,1.455869073129332017e-02
2.857164435045789652e+00,1.364267679031988534e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.956507750433911674e-01,9.316401749331414128e-02
2.617383154477963103e+00,1.188829946598170428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.964191984856578532e-01,8.455046356584437761e-02
2.666614893725893776e+00,1.226093947077392388e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.951116174134729819e-01,9.875661440501967703e-02
2.830271162202223856e+00,1.414957445837071504e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.975008803237886967e-01,7.065404272415362619e-02
2.692607889748257488e+00,1.297753348743787338e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.997988697076002351e-01,2.005542648275111806e-02
